CUSTOMER_ID,AGE_GROUP,GENDER,INCOME_BRACKET,OCCUPATION,EDUCATION_LEVEL,CITY,STATE,OWNERSHIP_DURATION_MONTHS,FIRST_TIME_BUYER
1087,55+,Female,5-10L,Business Owner,Post-Graduate,Chennai,Punjab,42,No
1088,26-35,Male,10-20L,Retired,High School,Mumbai,Maharashtra,11,No
1089,55+,Female,20-50L,Retired,Graduate,Delhi,Uttar Pradesh,11,Yes
1090,46-55,Female,5-10L,Professional,Post-Graduate,Bangalore,Telangana,60,Yes
1091,36-45,Male,10-20L,Business Owner,Post-Graduate,Hyderabad,Delhi,38,No
1092,55+,Other,20-50L,Professional,Doctorate,Chennai,Punjab,46,No
1093,26-35,Male,<5L,Freelancer,Doctorate,Bangalore,Rajasthan,9,Yes
1094,46-55,Female,>50L,Salaried,High School,Delhi,Punjab,26,Yes
1095,26-35,Other,>50L,Professional,Doctorate,Delhi,Uttar Pradesh,33,Yes
1096,18-25,Other,<5L,Salaried,Doctorate,Chennai,Gujarat,21,No
1097,26-35,Male,5-10L,Salaried,Doctorate,Delhi,Tamil Nadu,51,No
1098,18-25,Female,10-20L,Retired,Post-Graduate,Bangalore,Delhi,5,Yes
1099,18-25,Other,>50L,Student,High School,Chennai,Maharashtra,22,Yes
1100,46-55,Female,10-20L,Salaried,Graduate,Hyderabad,Uttar Pradesh,39,Yes
1101,26-35,Other,5-10L,Student,High School,Delhi,Gujarat,60,No
1102,18-25,Female,<5L,Business Owner,Doctorate,Mumbai,West Bengal,22,No
1103,36-45,Female,5-10L,Freelancer,Post-Graduate,Mumbai,Telangana,21,No
1104,55+,Other,5-10L,Business Owner,High School,Delhi,Rajasthan,43,No
1105,36-45,Other,>50L,Freelancer,High School,Chennai,Punjab,28,No
1106,36-45,Male,20-50L,Retired,Post-Graduate,Delhi,West Bengal,16,No
1107,46-55,Female,>50L,Salaried,Graduate,Bangalore,West Bengal,32,No
1108,46-55,Other,20-50L,Business Owner,Graduate,Chennai,Maharashtra,60,No
1109,26-35,Other,5-10L,Salaried,Doctorate,Mumbai,Telangana,35,Yes
1110,46-55,Male,20-50L,Professional,Graduate,Chennai,Gujarat,59,Yes
1111,46-55,Other,<5L,Professional,High School,Chennai,West Bengal,18,Yes
1112,26-35,Other,20-50L,Freelancer,Post-Graduate,Mumbai,Telangana,3,Yes
1113,26-35,Male,<5L,Professional,High School,Mumbai,Gujarat,48,No
1114,18-25,Male,5-10L,Retired,Post-Graduate,Delhi,Delhi,48,No
1115,18-25,Female,<5L,Salaried,Graduate,Delhi,Telangana,47,Yes
1116,18-25,Female,>50L,Salaried,Graduate,Bangalore,Karnataka,21,Yes
1117,18-25,Male,5-10L,Student,Doctorate,Bangalore,Karnataka,37,Yes
1118,46-55,Female,<5L,Business Owner,Post-Graduate,Bangalore,Telangana,23,Yes
1119,55+,Other,10-20L,Business Owner,Post-Graduate,Bangalore,Telangana,18,No
1120,36-45,Male,>50L,Retired,Graduate,Delhi,Uttar Pradesh,43,No
1121,36-45,Other,<5L,Student,Graduate,Mumbai,Gujarat,58,No
1122,36-45,Female,20-50L,Retired,High School,Mumbai,Tamil Nadu,40,Yes
1123,18-25,Female,<5L,Retired,Graduate,Mumbai,Maharashtra,33,No
1124,36-45,Female,10-20L,Student,High School,Mumbai,Tamil Nadu,25,Yes
1125,55+,Other,>50L,Freelancer,Doctorate,Chennai,Punjab,13,No
1126,36-45,Other,<5L,Salaried,Graduate,Mumbai,Uttar Pradesh,17,No
1127,36-45,Other,10-20L,Professional,Graduate,Chennai,Rajasthan,27,Yes
1128,26-35,Female,<5L,Student,Doctorate,Hyderabad,West Bengal,49,No
1129,55+,Other,5-10L,Student,Post-Graduate,Hyderabad,West Bengal,8,Yes
1130,18-25,Male,20-50L,Freelancer,Doctorate,Mumbai,Telangana,53,No
1131,46-55,Female,5-10L,Freelancer,High School,Delhi,Uttar Pradesh,19,Yes
1132,26-35,Male,>50L,Business Owner,Post-Graduate,Bangalore,Rajasthan,52,Yes
1133,36-45,Other,20-50L,Salaried,Doctorate,Delhi,Delhi,59,Yes
1134,36-45,Male,<5L,Professional,Post-Graduate,Mumbai,West Bengal,55,Yes
1135,55+,Male,10-20L,Student,Graduate,Bangalore,Telangana,50,No
1136,46-55,Other,>50L,Business Owner,High School,Mumbai,Tamil Nadu,24,No
1137,36-45,Male,10-20L,Freelancer,Doctorate,Hyderabad,Delhi,40,No
1138,36-45,Male,20-50L,Salaried,Graduate,Delhi,Uttar Pradesh,7,No
1139,46-55,Other,20-50L,Freelancer,Doctorate,Delhi,Karnataka,44,No
1140,26-35,Male,>50L,Freelancer,Doctorate,Mumbai,Telangana,22,No
1141,18-25,Male,<5L,Retired,Doctorate,Delhi,Gujarat,1,Yes
1142,26-35,Other,<5L,Retired,Doctorate,Chennai,Punjab,39,Yes
1143,26-35,Other,5-10L,Freelancer,Post-Graduate,Mumbai,Delhi,1,Yes
1144,18-25,Other,<5L,Salaried,Post-Graduate,Chennai,Karnataka,56,No
1145,46-55,Female,10-20L,Retired,Post-Graduate,Hyderabad,Punjab,18,No
1146,36-45,Male,20-50L,Professional,Graduate,Bangalore,Maharashtra,2,No
1147,36-45,Other,20-50L,Freelancer,Post-Graduate,Bangalore,Gujarat,3,Yes
1148,26-35,Female,5-10L,Salaried,Post-Graduate,Bangalore,Gujarat,24,Yes
1149,36-45,Male,<5L,Freelancer,Graduate,Mumbai,Tamil Nadu,56,No
1150,36-45,Female,20-50L,Retired,Graduate,Mumbai,Delhi,39,No
1151,26-35,Male,10-20L,Professional,Graduate,Delhi,Uttar Pradesh,2,Yes
1152,36-45,Other,>50L,Professional,Doctorate,Hyderabad,Gujarat,30,No
1153,55+,Other,>50L,Business Owner,Post-Graduate,Mumbai,Punjab,5,No
1154,18-25,Other,20-50L,Freelancer,Graduate,Mumbai,Telangana,55,Yes
1155,18-25,Female,<5L,Retired,Post-Graduate,Bangalore,Gujarat,14,Yes
1156,46-55,Female,10-20L,Professional,Post-Graduate,Bangalore,Telangana,29,Yes
1157,46-55,Female,5-10L,Professional,High School,Chennai,Gujarat,55,Yes
1158,18-25,Other,10-20L,Retired,High School,Delhi,West Bengal,18,Yes
1159,46-55,Other,10-20L,Retired,High School,Bangalore,Delhi,56,Yes
1160,36-45,Other,10-20L,Salaried,High School,Mumbai,Karnataka,24,Yes
1161,18-25,Male,20-50L,Salaried,High School,Bangalore,Maharashtra,20,Yes
1162,55+,Female,10-20L,Retired,Graduate,Hyderabad,Delhi,29,Yes
1163,36-45,Male,20-50L,Business Owner,Doctorate,Bangalore,Delhi,24,No
1164,18-25,Other,10-20L,Freelancer,High School,Mumbai,Delhi,46,No
1165,36-45,Female,5-10L,Retired,Doctorate,Chennai,Punjab,58,Yes
1166,26-35,Female,>50L,Business Owner,Doctorate,Bangalore,Tamil Nadu,3,No
1167,26-35,Other,<5L,Freelancer,Doctorate,Bangalore,Gujarat,31,Yes
1168,36-45,Other,5-10L,Student,Graduate,Mumbai,Telangana,49,Yes
1169,26-35,Female,20-50L,Professional,Graduate,Delhi,Maharashtra,16,No
1170,26-35,Male,5-10L,Professional,High School,Delhi,Tamil Nadu,2,Yes
1171,55+,Female,20-50L,Retired,Graduate,Delhi,Punjab,9,No
1172,55+,Female,10-20L,Retired,High School,Bangalore,West Bengal,45,No
1173,46-55,Male,>50L,Business Owner,Doctorate,Mumbai,Rajasthan,34,Yes
1174,18-25,Male,10-20L,Professional,Doctorate,Bangalore,West Bengal,39,No
1175,46-55,Other,<5L,Retired,High School,Mumbai,Karnataka,4,No
1176,36-45,Male,20-50L,Salaried,Post-Graduate,Chennai,Uttar Pradesh,23,No
1177,36-45,Other,<5L,Professional,Graduate,Hyderabad,Maharashtra,45,Yes
1178,55+,Female,5-10L,Student,Doctorate,Hyderabad,Telangana,43,No
1179,55+,Female,10-20L,Professional,High School,Bangalore,Gujarat,16,Yes
1180,46-55,Female,>50L,Salaried,High School,Hyderabad,Gujarat,4,Yes
1181,26-35,Male,20-50L,Freelancer,High School,Delhi,Maharashtra,26,No
1182,26-35,Male,5-10L,Retired,High School,Chennai,Rajasthan,5,Yes
1183,26-35,Male,5-10L,Salaried,Post-Graduate,Delhi,Telangana,53,Yes
1184,26-35,Female,5-10L,Business Owner,High School,Bangalore,West Bengal,24,Yes
1185,46-55,Female,<5L,Freelancer,Graduate,Mumbai,Telangana,7,No
1186,18-25,Male,<5L,Business Owner,Graduate,Hyderabad,Uttar Pradesh,37,Yes
1187,26-35,Female,<5L,Business Owner,Doctorate,Chennai,Tamil Nadu,21,No
1188,36-45,Other,5-10L,Student,Doctorate,Chennai,Telangana,26,Yes
1189,18-25,Male,>50L,Salaried,Post-Graduate,Delhi,Uttar Pradesh,17,No
1190,36-45,Male,5-10L,Freelancer,Doctorate,Mumbai,Maharashtra,14,No
1191,36-45,Female,5-10L,Student,High School,Hyderabad,Karnataka,56,No
1192,55+,Other,5-10L,Professional,Post-Graduate,Bangalore,Telangana,29,Yes
1193,46-55,Male,<5L,Retired,Graduate,Hyderabad,Telangana,31,No
1194,18-25,Male,10-20L,Salaried,Post-Graduate,Mumbai,Rajasthan,7,No
1195,26-35,Female,5-10L,Professional,Post-Graduate,Bangalore,Rajasthan,15,Yes
1196,18-25,Female,20-50L,Salaried,High School,Delhi,Telangana,39,No
1197,36-45,Other,<5L,Freelancer,Post-Graduate,Delhi,Delhi,52,Yes
1198,36-45,Female,5-10L,Business Owner,Doctorate,Delhi,Tamil Nadu,36,Yes
1199,18-25,Other,5-10L,Student,Doctorate,Chennai,Gujarat,58,No
1200,26-35,Female,10-20L,Freelancer,Post-Graduate,Delhi,Gujarat,45,No
1201,26-35,Female,20-50L,Professional,Post-Graduate,Delhi,Gujarat,50,No
1202,26-35,Male,10-20L,Salaried,High School,Bangalore,Delhi,60,No
1203,46-55,Male,>50L,Business Owner,High School,Chennai,Karnataka,55,No
1204,26-35,Male,5-10L,Retired,Graduate,Bangalore,Telangana,58,No
1205,18-25,Male,5-10L,Freelancer,High School,Mumbai,Tamil Nadu,9,No
1206,36-45,Other,5-10L,Salaried,Doctorate,Mumbai,Telangana,14,No
1207,18-25,Other,5-10L,Professional,Post-Graduate,Hyderabad,Delhi,34,Yes
1208,55+,Female,>50L,Business Owner,Graduate,Hyderabad,Delhi,23,Yes
1209,55+,Female,<5L,Retired,Graduate,Delhi,Delhi,40,No
1210,46-55,Other,>50L,Retired,Graduate,Mumbai,Gujarat,21,No
1211,26-35,Male,5-10L,Retired,Post-Graduate,Chennai,Gujarat,41,Yes
1212,18-25,Female,10-20L,Retired,Post-Graduate,Hyderabad,Gujarat,21,Yes
1213,36-45,Female,>50L,Freelancer,Doctorate,Bangalore,Rajasthan,60,No
1214,36-45,Female,20-50L,Business Owner,Doctorate,Mumbai,Maharashtra,27,No
1215,55+,Male,5-10L,Freelancer,Post-Graduate,Mumbai,Maharashtra,4,Yes
1216,26-35,Male,5-10L,Student,Doctorate,Chennai,Maharashtra,8,No
1217,55+,Other,10-20L,Professional,Graduate,Chennai,Rajasthan,39,No
1218,55+,Other,20-50L,Retired,Doctorate,Mumbai,Tamil Nadu,9,Yes
1219,36-45,Male,10-20L,Student,High School,Delhi,Maharashtra,1,No
1220,55+,Male,>50L,Freelancer,High School,Mumbai,Gujarat,16,Yes
1221,55+,Male,5-10L,Student,Doctorate,Mumbai,Telangana,15,No
1222,18-25,Other,<5L,Business Owner,High School,Hyderabad,Punjab,38,No
1223,26-35,Other,20-50L,Student,Doctorate,Hyderabad,Telangana,35,No
1224,36-45,Female,20-50L,Retired,Post-Graduate,Mumbai,Gujarat,48,No
1225,55+,Other,10-20L,Student,Graduate,Hyderabad,Telangana,23,No
1226,36-45,Male,5-10L,Student,High School,Bangalore,Maharashtra,19,Yes
1227,26-35,Male,20-50L,Retired,Doctorate,Mumbai,Tamil Nadu,43,No
1228,26-35,Other,>50L,Student,Post-Graduate,Delhi,Maharashtra,3,Yes
1229,36-45,Other,>50L,Business Owner,Doctorate,Mumbai,Punjab,6,Yes
1230,46-55,Male,5-10L,Retired,Doctorate,Bangalore,Maharashtra,22,Yes
1231,36-45,Other,20-50L,Retired,Doctorate,Bangalore,West Bengal,26,Yes
1232,46-55,Other,20-50L,Freelancer,Post-Graduate,Chennai,Karnataka,29,No
1233,26-35,Female,5-10L,Salaried,High School,Bangalore,Delhi,43,No
1234,46-55,Female,>50L,Professional,Post-Graduate,Chennai,Gujarat,18,Yes
1235,46-55,Male,10-20L,Student,Graduate,Delhi,Karnataka,10,Yes
1236,55+,Other,<5L,Professional,Doctorate,Bangalore,West Bengal,15,No
1237,18-25,Other,20-50L,Salaried,Graduate,Delhi,Punjab,20,Yes
1238,36-45,Female,20-50L,Salaried,Post-Graduate,Chennai,Maharashtra,55,Yes
1239,55+,Male,>50L,Professional,High School,Bangalore,Punjab,2,No
1240,36-45,Male,5-10L,Student,Graduate,Bangalore,Karnataka,42,No
1241,26-35,Female,5-10L,Retired,Post-Graduate,Delhi,Uttar Pradesh,10,No
1242,18-25,Other,<5L,Salaried,Post-Graduate,Chennai,Rajasthan,12,Yes
1243,46-55,Male,10-20L,Freelancer,High School,Chennai,Karnataka,39,No
1244,55+,Male,20-50L,Student,Doctorate,Chennai,Tamil Nadu,60,No
1245,55+,Male,20-50L,Student,High School,Chennai,West Bengal,52,No
1246,18-25,Other,5-10L,Professional,Post-Graduate,Mumbai,Telangana,56,No
1247,55+,Other,20-50L,Salaried,Graduate,Chennai,Uttar Pradesh,42,No
1248,36-45,Female,<5L,Retired,Post-Graduate,Delhi,Karnataka,60,Yes
1249,26-35,Other,5-10L,Professional,High School,Mumbai,Tamil Nadu,52,Yes
1250,46-55,Other,20-50L,Business Owner,Graduate,Delhi,Telangana,44,Yes
1251,26-35,Female,10-20L,Retired,Post-Graduate,Hyderabad,West Bengal,39,Yes
1252,26-35,Other,20-50L,Professional,Graduate,Hyderabad,Maharashtra,19,Yes
1253,18-25,Female,5-10L,Freelancer,Graduate,Bangalore,Delhi,50,No
1254,55+,Female,>50L,Salaried,Graduate,Mumbai,Maharashtra,35,Yes
1255,18-25,Male,>50L,Retired,High School,Delhi,Gujarat,50,Yes
1256,46-55,Other,5-10L,Business Owner,High School,Bangalore,Punjab,58,No
1257,55+,Other,10-20L,Business Owner,Doctorate,Chennai,Punjab,47,No
1258,26-35,Male,20-50L,Freelancer,Doctorate,Bangalore,Rajasthan,43,Yes
1259,18-25,Other,10-20L,Business Owner,High School,Chennai,Gujarat,19,Yes
1260,55+,Male,20-50L,Salaried,High School,Chennai,Rajasthan,15,No
1261,55+,Female,20-50L,Student,Graduate,Hyderabad,Rajasthan,36,Yes
1262,26-35,Female,<5L,Retired,Doctorate,Hyderabad,Telangana,48,No
1263,18-25,Male,<5L,Professional,Graduate,Hyderabad,Maharashtra,54,Yes
1264,55+,Female,<5L,Retired,Doctorate,Hyderabad,Maharashtra,5,No
1265,18-25,Other,5-10L,Professional,High School,Chennai,Tamil Nadu,27,No
1266,55+,Female,5-10L,Salaried,High School,Chennai,Punjab,48,Yes
1267,55+,Female,5-10L,Retired,High School,Delhi,Maharashtra,58,Yes
1268,46-55,Other,20-50L,Student,High School,Hyderabad,West Bengal,19,No
1269,46-55,Other,>50L,Business Owner,High School,Mumbai,Karnataka,42,No
1270,36-45,Female,<5L,Business Owner,Graduate,Hyderabad,Karnataka,41,No
1271,26-35,Other,<5L,Freelancer,Graduate,Mumbai,Tamil Nadu,29,No
1272,18-25,Female,10-20L,Student,Graduate,Mumbai,Maharashtra,21,Yes
1273,46-55,Other,<5L,Salaried,Post-Graduate,Chennai,Telangana,4,Yes
1274,55+,Male,5-10L,Freelancer,High School,Delhi,Maharashtra,32,Yes
1275,46-55,Male,>50L,Retired,Post-Graduate,Hyderabad,West Bengal,2,Yes
1276,18-25,Male,10-20L,Retired,High School,Chennai,Karnataka,26,No
1277,36-45,Male,<5L,Business Owner,Doctorate,Delhi,Gujarat,36,Yes
1278,18-25,Female,>50L,Salaried,Doctorate,Hyderabad,Karnataka,46,Yes
1279,55+,Other,20-50L,Business Owner,Post-Graduate,Hyderabad,Rajasthan,48,No
1280,26-35,Other,20-50L,Retired,Post-Graduate,Hyderabad,Karnataka,21,No
1281,55+,Other,20-50L,Freelancer,High School,Mumbai,Rajasthan,34,Yes
1282,36-45,Female,<5L,Professional,Graduate,Chennai,Rajasthan,51,Yes
1283,26-35,Male,<5L,Professional,Doctorate,Mumbai,Tamil Nadu,37,Yes
1284,36-45,Other,10-20L,Student,Post-Graduate,Mumbai,Karnataka,20,Yes
1285,36-45,Female,>50L,Freelancer,Post-Graduate,Delhi,Gujarat,57,Yes
1286,46-55,Male,10-20L,Student,Doctorate,Hyderabad,Telangana,45,No
1287,36-45,Male,10-20L,Student,Graduate,Bangalore,Telangana,13,No
1288,46-55,Male,>50L,Freelancer,Graduate,Hyderabad,Gujarat,60,No
1289,55+,Female,>50L,Business Owner,Post-Graduate,Bangalore,West Bengal,58,Yes
1290,18-25,Female,10-20L,Freelancer,High School,Bangalore,Maharashtra,50,Yes
1291,46-55,Other,5-10L,Salaried,Post-Graduate,Delhi,West Bengal,23,Yes
1292,18-25,Male,10-20L,Retired,Doctorate,Chennai,Karnataka,47,Yes
1293,46-55,Other,20-50L,Freelancer,Doctorate,Delhi,Punjab,33,No
1294,55+,Male,20-50L,Student,Doctorate,Delhi,Maharashtra,27,No
1295,55+,Female,<5L,Salaried,Doctorate,Hyderabad,West Bengal,24,No
1296,55+,Other,<5L,Business Owner,Graduate,Delhi,Delhi,52,Yes
1297,46-55,Other,5-10L,Professional,High School,Hyderabad,Delhi,42,No
1298,18-25,Other,>50L,Student,Doctorate,Bangalore,Maharashtra,4,Yes
1299,26-35,Female,20-50L,Business Owner,Graduate,Mumbai,Uttar Pradesh,15,Yes
1300,18-25,Female,10-20L,Salaried,Doctorate,Mumbai,Maharashtra,43,No
1301,18-25,Male,10-20L,Professional,Doctorate,Hyderabad,Telangana,31,No
1302,26-35,Other,>50L,Business Owner,Post-Graduate,Chennai,West Bengal,7,Yes
1303,26-35,Female,<5L,Professional,Doctorate,Chennai,Tamil Nadu,59,No
1304,36-45,Female,20-50L,Retired,High School,Delhi,Tamil Nadu,32,No
1305,36-45,Female,10-20L,Business Owner,Post-Graduate,Bangalore,West Bengal,36,Yes
1306,26-35,Male,>50L,Business Owner,High School,Mumbai,Maharashtra,48,No
1307,36-45,Female,10-20L,Student,Post-Graduate,Mumbai,Karnataka,33,Yes
1308,36-45,Other,<5L,Professional,Graduate,Mumbai,Rajasthan,30,Yes
1309,26-35,Male,>50L,Professional,High School,Delhi,Gujarat,21,No
1310,55+,Other,10-20L,Professional,Graduate,Chennai,Karnataka,42,No
1311,26-35,Female,20-50L,Professional,High School,Bangalore,Telangana,56,Yes
1312,36-45,Other,10-20L,Freelancer,Post-Graduate,Delhi,Tamil Nadu,29,No
1313,18-25,Male,>50L,Professional,Doctorate,Mumbai,West Bengal,53,No
1314,18-25,Other,20-50L,Business Owner,Doctorate,Hyderabad,Maharashtra,3,No
1315,36-45,Other,5-10L,Professional,Graduate,Bangalore,Maharashtra,42,Yes
1316,46-55,Other,5-10L,Salaried,Graduate,Mumbai,Karnataka,26,Yes
1317,36-45,Other,>50L,Freelancer,Doctorate,Hyderabad,Maharashtra,11,No
1318,36-45,Male,5-10L,Retired,Doctorate,Chennai,Maharashtra,4,Yes
1319,36-45,Male,>50L,Salaried,Post-Graduate,Delhi,Tamil Nadu,4,No
1320,55+,Male,10-20L,Salaried,Post-Graduate,Bangalore,Karnataka,60,No
1321,18-25,Other,>50L,Freelancer,High School,Hyderabad,Delhi,10,Yes
1322,18-25,Other,<5L,Student,Graduate,Bangalore,Punjab,40,Yes
1323,46-55,Male,<5L,Student,High School,Chennai,Maharashtra,40,Yes
1324,26-35,Female,>50L,Professional,Graduate,Mumbai,Karnataka,19,Yes
1325,46-55,Other,5-10L,Freelancer,Doctorate,Mumbai,Maharashtra,32,Yes
1326,46-55,Female,>50L,Retired,Post-Graduate,Hyderabad,Punjab,22,No
1327,18-25,Male,>50L,Salaried,Post-Graduate,Bangalore,Tamil Nadu,51,Yes
1328,26-35,Female,>50L,Student,Graduate,Hyderabad,Rajasthan,8,Yes
1329,36-45,Male,>50L,Professional,Post-Graduate,Bangalore,Gujarat,9,No
1330,36-45,Female,<5L,Business Owner,Graduate,Delhi,Gujarat,46,Yes
1331,18-25,Female,10-20L,Student,Graduate,Bangalore,Uttar Pradesh,9,Yes
1332,26-35,Male,5-10L,Student,Doctorate,Chennai,Delhi,29,No
1333,55+,Male,>50L,Professional,High School,Delhi,Uttar Pradesh,12,Yes
1334,46-55,Female,10-20L,Business Owner,Doctorate,Mumbai,Gujarat,49,Yes
1335,55+,Other,<5L,Professional,Graduate,Delhi,Delhi,48,No
1336,18-25,Female,>50L,Freelancer,Post-Graduate,Mumbai,Gujarat,22,No
1337,26-35,Other,5-10L,Freelancer,Graduate,Delhi,West Bengal,39,Yes
1338,46-55,Male,<5L,Business Owner,Doctorate,Hyderabad,Punjab,26,No
1339,36-45,Female,5-10L,Student,High School,Mumbai,Telangana,1,Yes
1340,26-35,Male,<5L,Freelancer,Post-Graduate,Chennai,West Bengal,45,No
1341,18-25,Other,5-10L,Student,Post-Graduate,Chennai,Karnataka,19,Yes
1342,46-55,Male,<5L,Salaried,Post-Graduate,Chennai,Rajasthan,49,Yes
1343,36-45,Female,<5L,Retired,Doctorate,Chennai,Rajasthan,48,No
1344,26-35,Other,20-50L,Salaried,Graduate,Mumbai,Karnataka,10,Yes
1345,26-35,Other,5-10L,Freelancer,High School,Delhi,Karnataka,1,Yes
1346,36-45,Female,>50L,Salaried,Post-Graduate,Hyderabad,Rajasthan,35,Yes
1347,55+,Other,5-10L,Professional,Graduate,Hyderabad,West Bengal,59,No
1348,26-35,Other,<5L,Freelancer,High School,Hyderabad,Delhi,27,Yes
1349,18-25,Male,>50L,Freelancer,Post-Graduate,Chennai,Karnataka,40,Yes
1350,36-45,Female,5-10L,Retired,Post-Graduate,Chennai,Gujarat,26,No
1351,36-45,Male,>50L,Student,Post-Graduate,Hyderabad,Maharashtra,8,No
1352,46-55,Female,5-10L,Student,High School,Hyderabad,Maharashtra,23,No
1353,55+,Male,<5L,Salaried,Post-Graduate,Bangalore,West Bengal,9,No
1354,18-25,Male,5-10L,Retired,Doctorate,Mumbai,Delhi,5,No
1355,26-35,Other,20-50L,Freelancer,Doctorate,Mumbai,Gujarat,9,Yes
1356,55+,Other,10-20L,Freelancer,Graduate,Mumbai,Karnataka,47,Yes
1357,36-45,Female,5-10L,Retired,High School,Bangalore,Delhi,29,No
1358,46-55,Male,>50L,Business Owner,Post-Graduate,Hyderabad,Maharashtra,2,No
1359,36-45,Other,<5L,Professional,Post-Graduate,Bangalore,Punjab,39,Yes
1360,36-45,Female,>50L,Business Owner,Doctorate,Chennai,Gujarat,47,Yes
1361,18-25,Male,5-10L,Student,Graduate,Chennai,Telangana,1,Yes
1362,36-45,Other,>50L,Retired,High School,Mumbai,Delhi,49,No
1363,26-35,Female,<5L,Student,High School,Bangalore,Gujarat,16,No
1364,18-25,Other,5-10L,Freelancer,Graduate,Bangalore,Karnataka,14,Yes
1365,46-55,Other,10-20L,Freelancer,Graduate,Mumbai,Punjab,18,Yes
1366,18-25,Male,5-10L,Business Owner,High School,Hyderabad,Rajasthan,8,No
1367,46-55,Other,>50L,Freelancer,Doctorate,Bangalore,Telangana,45,Yes
1368,18-25,Male,<5L,Business Owner,Post-Graduate,Chennai,West Bengal,19,No
1369,55+,Other,20-50L,Freelancer,Post-Graduate,Hyderabad,Gujarat,30,No
1370,18-25,Male,<5L,Professional,Post-Graduate,Delhi,Gujarat,53,No
1371,36-45,Other,5-10L,Retired,Doctorate,Delhi,Tamil Nadu,33,Yes
1372,18-25,Female,<5L,Salaried,Post-Graduate,Bangalore,Karnataka,44,No
1373,18-25,Male,10-20L,Freelancer,Post-Graduate,Hyderabad,Maharashtra,7,Yes
1374,46-55,Other,>50L,Salaried,Doctorate,Chennai,Gujarat,44,Yes
1375,26-35,Male,>50L,Salaried,Graduate,Hyderabad,Maharashtra,30,No
1376,26-35,Female,<5L,Retired,Doctorate,Hyderabad,Delhi,24,Yes
1377,26-35,Male,10-20L,Salaried,Doctorate,Chennai,Punjab,16,No
1378,55+,Female,<5L,Retired,Post-Graduate,Hyderabad,West Bengal,54,Yes
1379,46-55,Other,20-50L,Freelancer,High School,Mumbai,Rajasthan,25,Yes
1380,55+,Male,5-10L,Professional,High School,Hyderabad,Delhi,23,No
1381,55+,Female,10-20L,Retired,Graduate,Mumbai,Telangana,21,No
1382,46-55,Female,5-10L,Student,Graduate,Mumbai,West Bengal,52,No
1383,55+,Male,5-10L,Freelancer,High School,Mumbai,Telangana,5,No
1384,55+,Male,20-50L,Business Owner,Graduate,Chennai,Rajasthan,38,No
1385,36-45,Female,5-10L,Business Owner,High School,Mumbai,Tamil Nadu,49,Yes
1386,26-35,Female,5-10L,Student,Doctorate,Delhi,Punjab,13,No
1387,55+,Female,>50L,Professional,Graduate,Chennai,Gujarat,46,Yes
1388,55+,Other,>50L,Salaried,Post-Graduate,Delhi,Delhi,22,No
1389,18-25,Female,>50L,Business Owner,Doctorate,Bangalore,Punjab,45,No
1390,36-45,Female,10-20L,Business Owner,Doctorate,Mumbai,Punjab,7,Yes
1391,18-25,Female,>50L,Salaried,High School,Mumbai,West Bengal,43,No
1392,46-55,Male,<5L,Professional,High School,Hyderabad,Telangana,36,No
1393,55+,Male,10-20L,Retired,Doctorate,Mumbai,West Bengal,47,No
1394,26-35,Male,>50L,Freelancer,Graduate,Delhi,Uttar Pradesh,40,No
1395,26-35,Male,>50L,Retired,Graduate,Hyderabad,West Bengal,15,Yes
1396,36-45,Female,10-20L,Student,Graduate,Mumbai,Rajasthan,12,Yes
1397,36-45,Other,20-50L,Freelancer,Doctorate,Chennai,Telangana,13,Yes
1398,36-45,Male,5-10L,Business Owner,Doctorate,Chennai,Tamil Nadu,19,No
1399,36-45,Male,5-10L,Freelancer,Graduate,Mumbai,West Bengal,12,Yes
1400,36-45,Female,<5L,Business Owner,Graduate,Hyderabad,Gujarat,7,Yes
1401,55+,Female,10-20L,Professional,Doctorate,Chennai,Tamil Nadu,9,No
1402,26-35,Male,<5L,Salaried,Graduate,Mumbai,Telangana,40,No
1403,36-45,Other,<5L,Student,Graduate,Bangalore,Uttar Pradesh,53,Yes
1404,36-45,Male,10-20L,Salaried,Post-Graduate,Hyderabad,Maharashtra,57,No
1405,26-35,Other,>50L,Student,Doctorate,Delhi,Tamil Nadu,39,No
1406,18-25,Male,5-10L,Business Owner,Doctorate,Bangalore,Gujarat,51,No
1407,36-45,Female,>50L,Freelancer,High School,Chennai,Tamil Nadu,53,No
