SALES_ID,SALE_DATE,STATE,CITY,CITY_TIER,MODEL,STORAGE_GB,COLOR,UNITS_SOLD,UNIT_PRICE,CHANNEL,RETAILER_ID,QUARTER,YEAR,TOTAL_REVENUE
1293,2022-12-31,Punjab,Ludhiana,Tier 2,iPhone 14 Pro,64,Midnight,4,125878,Online,29,Q4,2022,503512
1294,2023-01-25,Maharashtra,Pune,Tier 3,iPhone 13 Pro,64,Purple,3,123355,Retail Store,22,Q1,2023,370065
1295,2022-11-13,Uttar Pradesh,Lucknow,Tier 3,iPhone 15 Pro,128,Silver,2,136451,Retail Store,9,Q4,2022,272902
1296,2022-04-17,Maharashtra,Nagpur,Tier 3,iPhone 15 Pro,1024,Starlight,5,139536,Authorized Reseller,50,Q2,2022,697680
1297,2023-04-10,Rajasthan,Udaipur,Tier 3,iPhone 13,256,Starlight,3,59288,Retail Store,35,Q2,2023,177864
1298,2023-02-23,Uttar Pradesh,Lucknow,Tier 3,iPhone 15 Pro,512,Gold,2,135638,Telecom Partner,9,Q1,2023,271276
1299,2022-09-26,Telangana,Hyderabad,Tier 3,iPhone 13,256,Midnight,1,61662,Retail Store,34,Q3,2022,61662
1300,2022-03-22,West Bengal,Kolkata,Tier 1,iPhone 14 Pro,64,Purple,3,126480,Authorized Reseller,10,Q1,2022,379440
1301,2022-11-04,Uttar Pradesh,Noida,Tier 1,iPhone 13 Pro,256,Midnight,4,122560,Online,8,Q4,2022,490240
1302,2023-07-05,Telangana,Warangal,Tier 1,iPhone 13,512,Midnight,1,61796,Authorized Reseller,18,Q3,2023,61796
1303,2022-08-08,Punjab,Ludhiana,Tier 3,iPhone 14,64,Green,4,71358,Retail Store,6,Q3,2022,285432
1304,2022-11-23,Uttar Pradesh,Lucknow,Tier 1,iPhone 14 Pro,256,Blue,5,132089,Retail Store,32,Q4,2022,660445
1305,2023-12-21,Delhi,Gurgaon,Tier 1,iPhone 14,128,Pink,5,70664,Authorized Reseller,45,Q4,2023,353320
1306,2022-01-31,Delhi,Gurgaon,Tier 3,iPhone 13 Pro,512,Gold,2,121176,Authorized Reseller,5,Q1,2022,242352
1307,2022-11-19,Delhi,Gurgaon,Tier 1,iPhone 13 Pro,512,Midnight,3,119155,Telecom Partner,42,Q4,2022,357465
1308,2022-04-03,Delhi,Noida,Tier 3,iPhone 13 Pro,256,Pink,1,124459,Telecom Partner,17,Q2,2022,124459
1309,2023-10-21,Uttar Pradesh,Noida,Tier 2,iPhone 15 Pro Max,64,Silver,5,158738,Retail Store,43,Q4,2023,793690
1310,2023-06-26,Maharashtra,Pune,Tier 2,iPhone 15,128,Starlight,1,82349,Retail Store,21,Q2,2023,82349
1311,2023-04-14,West Bengal,Kolkata,Tier 3,iPhone 15 Pro,128,Purple,2,134349,Authorized Reseller,9,Q2,2023,268698
1312,2022-06-10,Maharashtra,Mumbai,Tier 3,iPhone 13 Pro,64,Pink,3,115249,Online,40,Q2,2022,345747
1313,2023-03-26,Karnataka,Mangalore,Tier 1,iPhone 15,256,Blue,3,75800,Authorized Reseller,50,Q1,2023,227400
1314,2023-03-10,Maharashtra,Pune,Tier 2,iPhone 15,256,Silver,5,81844,Telecom Partner,25,Q1,2023,409220
1315,2023-08-29,Punjab,Chandigarh,Tier 3,iPhone 14 Pro,256,Pink,5,130701,Telecom Partner,39,Q3,2023,653505
1316,2023-04-14,Uttar Pradesh,Lucknow,Tier 2,iPhone 14 Pro,1024,Purple,1,134115,Online,17,Q2,2023,134115
1317,2023-12-19,Karnataka,Mysore,Tier 2,iPhone 14 Pro,256,Silver,3,127663,Telecom Partner,39,Q4,2023,382989
1318,2022-10-07,Gujarat,Ahmedabad,Tier 1,iPhone 14,64,Gold,3,65099,Online,3,Q4,2022,195297
1319,2023-04-13,Punjab,Ludhiana,Tier 3,iPhone 14,128,Purple,5,71229,Online,19,Q2,2023,356145
1320,2022-05-04,Maharashtra,Pune,Tier 2,iPhone 14 Pro,128,Midnight,3,133894,Telecom Partner,19,Q2,2022,401682
1321,2023-01-13,Delhi,New Delhi,Tier 3,iPhone 14 Pro,64,Pink,5,125817,Telecom Partner,44,Q1,2023,629085
1322,2023-11-04,Tamil Nadu,Chennai,Tier 3,iPhone 15 Pro,512,Purple,1,133495,Telecom Partner,27,Q4,2023,133495
1323,2023-12-16,Telangana,Warangal,Tier 1,iPhone 14,1024,Starlight,1,74639,Online,20,Q4,2023,74639
1324,2023-12-11,Uttar Pradesh,Noida,Tier 3,iPhone 15,128,Blue,2,83910,Retail Store,23,Q4,2023,167820
1325,2022-05-11,West Bengal,Kolkata,Tier 1,iPhone 15 Pro,128,Silver,3,139412,Telecom Partner,38,Q2,2022,418236
1326,2022-11-03,Tamil Nadu,Chennai,Tier 2,iPhone 14,512,Gold,5,65581,Retail Store,12,Q4,2022,327905
1327,2023-02-01,Rajasthan,Jodhpur,Tier 1,iPhone 15,64,Gold,4,79535,Online,36,Q1,2023,318140
1328,2023-06-21,Rajasthan,Jaipur,Tier 3,iPhone 15,1024,Gold,3,84194,Online,12,Q2,2023,252582
1329,2022-01-21,Telangana,Warangal,Tier 2,iPhone 13 Pro,512,Purple,3,114986,Telecom Partner,19,Q1,2022,344958
1330,2022-07-28,Delhi,Gurgaon,Tier 1,iPhone 13 Pro,1024,Silver,5,119757,Authorized Reseller,10,Q3,2022,598785
1331,2022-02-05,Uttar Pradesh,Lucknow,Tier 2,iPhone 13,128,Silver,5,60779,Retail Store,17,Q1,2022,303895
1332,2023-01-24,Uttar Pradesh,Noida,Tier 3,iPhone 15 Pro,256,Gold,3,134595,Authorized Reseller,3,Q1,2023,403785
1333,2023-10-25,Telangana,Warangal,Tier 3,iPhone 14 Pro,512,Gold,1,127312,Retail Store,2,Q4,2023,127312
1334,2023-02-04,Telangana,Hyderabad,Tier 1,iPhone 13,256,Gold,3,60001,Authorized Reseller,42,Q1,2023,180003
1335,2022-05-03,Tamil Nadu,Coimbatore,Tier 3,iPhone 13,1024,Starlight,5,61010,Retail Store,42,Q2,2022,305050
1336,2023-11-24,Telangana,Hyderabad,Tier 2,iPhone 13,64,Blue,5,61041,Authorized Reseller,45,Q4,2023,305205
1337,2023-12-03,West Bengal,Siliguri,Tier 3,iPhone 15,1024,Pink,4,80424,Online,27,Q4,2023,321696
1338,2022-04-11,Uttar Pradesh,Noida,Tier 3,iPhone 13 Pro,128,Purple,3,121753,Online,5,Q2,2022,365259
1339,2022-12-23,Tamil Nadu,Chennai,Tier 1,iPhone 13 Pro,256,Gold,1,118530,Telecom Partner,49,Q4,2022,118530
1340,2023-01-14,Punjab,Chandigarh,Tier 1,iPhone 14,1024,Blue,2,72944,Authorized Reseller,46,Q1,2023,145888
1341,2022-07-23,Karnataka,Mangalore,Tier 2,iPhone 13 Pro,1024,Silver,1,123237,Telecom Partner,50,Q3,2022,123237
1342,2023-11-30,Gujarat,Ahmedabad,Tier 2,iPhone 15 Pro Max,256,Pink,4,155613,Retail Store,38,Q4,2023,622452
1343,2022-08-24,Gujarat,Surat,Tier 3,iPhone 14,128,Midnight,1,70515,Retail Store,21,Q3,2022,70515
1344,2022-01-21,Gujarat,Vadodara,Tier 3,iPhone 15 Pro Max,128,Midnight,4,159176,Telecom Partner,26,Q1,2022,636704
1345,2022-04-23,West Bengal,Kolkata,Tier 2,iPhone 14 Pro,256,Gold,3,129186,Online,12,Q2,2022,387558
1346,2023-06-24,Delhi,Gurgaon,Tier 1,iPhone 14,1024,Pink,1,65814,Telecom Partner,23,Q2,2023,65814
1347,2022-11-10,Rajasthan,Jaipur,Tier 3,iPhone 15 Pro Max,512,Gold,2,161050,Authorized Reseller,4,Q4,2022,322100
1348,2023-08-20,West Bengal,Siliguri,Tier 3,iPhone 14,1024,Pink,1,68100,Online,37,Q3,2023,68100
1349,2023-10-08,Telangana,Warangal,Tier 2,iPhone 14,64,Silver,2,73359,Retail Store,37,Q4,2023,146718
1350,2023-02-19,Tamil Nadu,Chennai,Tier 3,iPhone 13,256,Purple,2,60515,Telecom Partner,47,Q1,2023,121030
1351,2023-11-03,Uttar Pradesh,Lucknow,Tier 3,iPhone 14,1024,Starlight,3,67375,Authorized Reseller,33,Q4,2023,202125
1352,2022-07-05,Telangana,Warangal,Tier 1,iPhone 14 Pro,256,Green,5,128284,Online,20,Q3,2022,641420
1353,2022-11-15,Delhi,New Delhi,Tier 1,iPhone 15 Pro,512,Midnight,5,136688,Authorized Reseller,25,Q4,2022,683440
1354,2022-12-06,Karnataka,Mangalore,Tier 3,iPhone 14 Pro,1024,Midnight,4,126424,Retail Store,25,Q4,2022,505696
1355,2022-09-27,Uttar Pradesh,Kanpur,Tier 2,iPhone 15,256,Starlight,1,77051,Retail Store,21,Q3,2022,77051
1356,2022-03-04,Delhi,Gurgaon,Tier 2,iPhone 14,512,Green,5,68917,Retail Store,44,Q1,2022,344585
1357,2022-12-21,Gujarat,Ahmedabad,Tier 1,iPhone 15 Pro,1024,Purple,1,139433,Authorized Reseller,44,Q4,2022,139433
1358,2022-01-28,Punjab,Amritsar,Tier 3,iPhone 13,512,Purple,2,59013,Online,40,Q1,2022,118026
1359,2022-05-29,Uttar Pradesh,Noida,Tier 1,iPhone 13,512,Purple,2,64495,Retail Store,28,Q2,2022,128990
1360,2023-04-13,West Bengal,Siliguri,Tier 2,iPhone 15 Pro Max,512,Green,2,158519,Authorized Reseller,38,Q2,2023,317038
1361,2022-08-07,West Bengal,Siliguri,Tier 2,iPhone 14,256,Gold,4,65159,Telecom Partner,46,Q3,2022,260636
1362,2023-11-20,Telangana,Warangal,Tier 3,iPhone 13 Pro,256,Midnight,3,115633,Telecom Partner,50,Q4,2023,346899
1363,2022-06-29,Uttar Pradesh,Noida,Tier 1,iPhone 15 Pro Max,128,Gold,2,155500,Authorized Reseller,1,Q2,2022,311000
1364,2022-05-15,Tamil Nadu,Chennai,Tier 3,iPhone 13,256,Gold,2,63027,Telecom Partner,32,Q2,2022,126054
1365,2022-11-21,Karnataka,Mangalore,Tier 3,iPhone 13,64,Silver,2,59724,Telecom Partner,24,Q4,2022,119448
1366,2022-07-23,Gujarat,Ahmedabad,Tier 3,iPhone 13,64,Silver,5,59398,Online,32,Q3,2022,296990
1367,2022-12-19,Punjab,Amritsar,Tier 1,iPhone 13 Pro,128,Green,3,117765,Authorized Reseller,8,Q4,2022,353295
1368,2023-07-18,Karnataka,Bangalore,Tier 2,iPhone 14,1024,Blue,1,73004,Telecom Partner,50,Q3,2023,73004
1369,2023-09-04,Rajasthan,Jaipur,Tier 1,iPhone 13,128,Midnight,4,54946,Retail Store,50,Q3,2023,219784
1370,2023-05-13,Rajasthan,Jaipur,Tier 2,iPhone 15,512,Blue,3,78323,Telecom Partner,43,Q2,2023,234969
1371,2022-07-23,Karnataka,Mangalore,Tier 1,iPhone 15 Pro Max,512,Green,2,162190,Telecom Partner,3,Q3,2022,324380
1372,2022-11-14,Uttar Pradesh,Lucknow,Tier 2,iPhone 14,128,Pink,5,73773,Online,44,Q4,2022,368865
1373,2023-04-17,Gujarat,Surat,Tier 2,iPhone 13,256,Silver,3,63802,Authorized Reseller,4,Q2,2023,191406
1374,2023-06-02,Punjab,Ludhiana,Tier 3,iPhone 14,256,Silver,2,70043,Telecom Partner,38,Q2,2023,140086
1375,2023-10-27,Delhi,New Delhi,Tier 1,iPhone 13 Pro,512,Blue,2,114930,Authorized Reseller,40,Q4,2023,229860
1376,2022-02-05,Karnataka,Mysore,Tier 1,iPhone 14,64,Green,1,73569,Online,35,Q1,2022,73569
1377,2022-10-03,Uttar Pradesh,Kanpur,Tier 2,iPhone 15 Pro Max,64,Starlight,4,157066,Retail Store,36,Q4,2022,628264
1378,2023-09-21,West Bengal,Kolkata,Tier 3,iPhone 13,64,Starlight,5,63132,Online,33,Q3,2023,315660
1379,2022-07-30,West Bengal,Kolkata,Tier 2,iPhone 13,512,Gold,4,56249,Retail Store,11,Q3,2022,224996
1380,2022-11-15,Delhi,New Delhi,Tier 1,iPhone 15 Pro,1024,Starlight,1,135557,Retail Store,18,Q4,2022,135557
1381,2022-11-26,Tamil Nadu,Madurai,Tier 1,iPhone 15 Pro,512,Gold,5,136756,Telecom Partner,39,Q4,2022,683780
1382,2023-10-27,Uttar Pradesh,Lucknow,Tier 2,iPhone 13 Pro,1024,Pink,1,119161,Telecom Partner,25,Q4,2023,119161
1383,2023-06-08,Karnataka,Mysore,Tier 3,iPhone 15 Pro Max,512,Purple,1,158796,Online,17,Q2,2023,158796
1384,2023-04-01,Rajasthan,Jodhpur,Tier 2,iPhone 15 Pro,256,Pink,5,133701,Telecom Partner,25,Q2,2023,668505
1385,2022-04-08,Telangana,Hyderabad,Tier 1,iPhone 14,128,Pink,2,71769,Authorized Reseller,47,Q2,2022,143538
1386,2022-01-10,Punjab,Chandigarh,Tier 1,iPhone 15,256,Gold,5,83070,Telecom Partner,20,Q1,2022,415350
1387,2022-04-11,Karnataka,Bangalore,Tier 2,iPhone 15 Pro Max,128,Silver,2,164042,Authorized Reseller,22,Q2,2022,328084
1388,2022-09-28,Tamil Nadu,Madurai,Tier 3,iPhone 14 Pro,512,Purple,3,128293,Authorized Reseller,14,Q3,2022,384879
1389,2022-09-23,Tamil Nadu,Madurai,Tier 3,iPhone 15,64,Gold,5,84689,Online,43,Q3,2022,423445
1390,2023-03-04,Uttar Pradesh,Noida,Tier 3,iPhone 15,128,Midnight,5,83560,Retail Store,4,Q1,2023,417800
1391,2022-02-11,Karnataka,Mysore,Tier 1,iPhone 15,64,Pink,3,80627,Retail Store,29,Q1,2022,241881
1392,2022-05-24,Gujarat,Vadodara,Tier 3,iPhone 13 Pro,512,Midnight,1,121515,Retail Store,20,Q2,2022,121515
1393,2023-11-25,Gujarat,Vadodara,Tier 1,iPhone 15 Pro,512,Purple,5,136844,Authorized Reseller,39,Q4,2023,684220
1394,2022-02-02,Tamil Nadu,Coimbatore,Tier 1,iPhone 13,128,Blue,2,56411,Authorized Reseller,44,Q1,2022,112822
1395,2023-07-27,Rajasthan,Jaipur,Tier 3,iPhone 15 Pro,256,Blue,3,139330,Retail Store,49,Q3,2023,417990
1396,2023-06-09,Gujarat,Ahmedabad,Tier 3,iPhone 15,512,Midnight,3,79153,Authorized Reseller,31,Q2,2023,237459
1397,2023-01-07,Gujarat,Ahmedabad,Tier 3,iPhone 15,1024,Silver,3,84453,Retail Store,32,Q1,2023,253359
1398,2023-03-14,Gujarat,Ahmedabad,Tier 3,iPhone 15 Pro,128,Midnight,5,136685,Authorized Reseller,5,Q1,2023,683425
1399,2023-12-24,Telangana,Warangal,Tier 3,iPhone 13,256,Pink,5,58269,Retail Store,3,Q4,2023,291345
1400,2022-03-13,Uttar Pradesh,Kanpur,Tier 2,iPhone 13 Pro,512,Purple,4,122852,Retail Store,23,Q1,2022,491408
1401,2022-02-27,Rajasthan,Udaipur,Tier 3,iPhone 15,128,Purple,5,83030,Online,14,Q1,2022,415150
1402,2022-06-06,Delhi,Noida,Tier 2,iPhone 15,1024,Green,3,76301,Telecom Partner,7,Q2,2022,228903
1403,2023-03-23,Gujarat,Surat,Tier 2,iPhone 15,512,Starlight,5,80930,Authorized Reseller,3,Q1,2023,404650
1404,2023-03-31,Telangana,Hyderabad,Tier 1,iPhone 14 Pro,1024,Starlight,2,126054,Authorized Reseller,36,Q1,2023,252108
1405,2022-10-24,Delhi,Noida,Tier 2,iPhone 13,256,Silver,3,64166,Online,18,Q4,2022,192498
1406,2022-02-09,Gujarat,Ahmedabad,Tier 1,iPhone 13,64,Silver,4,55670,Retail Store,2,Q1,2022,222680
1407,2022-11-25,West Bengal,Kolkata,Tier 2,iPhone 13,512,Gold,5,61539,Retail Store,4,Q4,2022,307695
1408,2022-04-03,Maharashtra,Nagpur,Tier 1,iPhone 14,128,Pink,5,73752,Authorized Reseller,40,Q2,2022,368760
1409,2023-11-08,Punjab,Ludhiana,Tier 2,iPhone 15 Pro,256,Blue,2,136255,Online,2,Q4,2023,272510
1410,2023-03-28,West Bengal,Siliguri,Tier 2,iPhone 14 Pro,128,Midnight,2,128151,Retail Store,50,Q1,2023,256302
1411,2023-01-27,Rajasthan,Jodhpur,Tier 3,iPhone 15 Pro Max,256,Silver,2,164017,Retail Store,12,Q1,2023,328034
1412,2022-03-10,Telangana,Warangal,Tier 2,iPhone 14 Pro,1024,Green,3,134412,Retail Store,37,Q1,2022,403236
1413,2023-06-28,Karnataka,Mangalore,Tier 3,iPhone 14,64,Silver,3,66396,Retail Store,41,Q2,2023,199188
1414,2022-11-30,Maharashtra,Pune,Tier 1,iPhone 14,64,Silver,3,72410,Retail Store,31,Q4,2022,217230
1415,2023-06-24,Uttar Pradesh,Kanpur,Tier 3,iPhone 14,64,Gold,3,67265,Retail Store,37,Q2,2023,201795
1416,2023-02-02,Karnataka,Mangalore,Tier 2,iPhone 15 Pro,256,Purple,2,134249,Online,42,Q1,2023,268498
1417,2022-10-06,Karnataka,Mangalore,Tier 2,iPhone 13,1024,Blue,5,59547,Online,28,Q4,2022,297735
1418,2023-11-30,Maharashtra,Pune,Tier 1,iPhone 14,512,Midnight,4,72502,Online,26,Q4,2023,290008
1419,2022-02-19,Maharashtra,Mumbai,Tier 2,iPhone 15 Pro,128,Purple,2,136464,Telecom Partner,19,Q1,2022,272928
1420,2022-11-24,Uttar Pradesh,Lucknow,Tier 2,iPhone 15,256,Starlight,1,76325,Retail Store,22,Q4,2022,76325
1421,2023-04-04,Punjab,Amritsar,Tier 1,iPhone 13 Pro,64,Pink,4,120135,Authorized Reseller,47,Q2,2023,480540
1422,2022-09-17,Tamil Nadu,Coimbatore,Tier 1,iPhone 14 Pro,512,Starlight,2,127872,Retail Store,47,Q3,2022,255744
1423,2023-02-06,Telangana,Hyderabad,Tier 3,iPhone 15 Pro Max,256,Silver,2,158472,Telecom Partner,45,Q1,2023,316944
1424,2023-09-02,Karnataka,Mangalore,Tier 1,iPhone 14 Pro,512,Gold,3,130410,Retail Store,21,Q3,2023,391230
1425,2023-03-22,West Bengal,Siliguri,Tier 3,iPhone 13 Pro,512,Green,2,124630,Online,10,Q1,2023,249260
1426,2022-05-11,Uttar Pradesh,Noida,Tier 3,iPhone 14 Pro,128,Silver,2,125216,Online,30,Q2,2022,250432
1427,2022-04-22,Karnataka,Bangalore,Tier 1,iPhone 13 Pro,64,Green,2,124202,Online,34,Q2,2022,248404
1428,2022-07-21,Delhi,Gurgaon,Tier 2,iPhone 14,512,Starlight,2,73390,Telecom Partner,25,Q3,2022,146780
1429,2022-02-18,West Bengal,Kolkata,Tier 2,iPhone 15,1024,Gold,4,79218,Authorized Reseller,26,Q1,2022,316872
1430,2023-05-29,Delhi,Gurgaon,Tier 2,iPhone 14 Pro,256,Midnight,2,130186,Online,31,Q2,2023,260372
1431,2022-04-28,Telangana,Hyderabad,Tier 1,iPhone 14 Pro,64,Green,4,131157,Online,29,Q2,2022,524628
1432,2022-05-02,Gujarat,Vadodara,Tier 2,iPhone 15 Pro Max,1024,Gold,4,162414,Authorized Reseller,43,Q2,2022,649656
1433,2023-04-02,Uttar Pradesh,Kanpur,Tier 3,iPhone 15,64,Silver,5,78218,Authorized Reseller,11,Q2,2023,391090
1434,2022-03-02,Punjab,Ludhiana,Tier 1,iPhone 13 Pro,1024,Blue,1,124041,Online,14,Q1,2022,124041
1435,2023-02-09,Tamil Nadu,Chennai,Tier 2,iPhone 14,64,Pink,1,72851,Telecom Partner,1,Q1,2023,72851
1436,2022-06-24,Gujarat,Vadodara,Tier 2,iPhone 14 Pro,256,Purple,3,127459,Retail Store,46,Q2,2022,382377
1437,2023-08-31,Gujarat,Ahmedabad,Tier 3,iPhone 15 Pro,128,Starlight,5,130418,Authorized Reseller,23,Q3,2023,652090
1438,2023-08-12,Delhi,Noida,Tier 1,iPhone 15 Pro,64,Starlight,1,132491,Online,42,Q3,2023,132491
1439,2022-02-13,Punjab,Ludhiana,Tier 3,iPhone 13,64,Starlight,1,63439,Telecom Partner,44,Q1,2022,63439
1440,2022-10-22,Tamil Nadu,Chennai,Tier 2,iPhone 15,128,Pink,1,82542,Telecom Partner,6,Q4,2022,82542
1441,2023-04-09,West Bengal,Siliguri,Tier 3,iPhone 13 Pro,256,Purple,3,118223,Retail Store,44,Q2,2023,354669
1442,2022-12-08,Maharashtra,Nagpur,Tier 2,iPhone 13,64,Green,1,61199,Authorized Reseller,45,Q4,2022,61199
1443,2022-03-26,Rajasthan,Jaipur,Tier 1,iPhone 15 Pro,64,Blue,3,139860,Telecom Partner,16,Q1,2022,419580
1444,2023-02-25,Punjab,Chandigarh,Tier 3,iPhone 14,512,Blue,2,70519,Online,50,Q1,2023,141038
1445,2023-03-27,West Bengal,Siliguri,Tier 1,iPhone 13 Pro,512,Purple,2,116440,Online,17,Q1,2023,232880
1446,2022-09-10,Tamil Nadu,Madurai,Tier 3,iPhone 13,512,Blue,1,55936,Authorized Reseller,4,Q3,2022,55936
1447,2023-12-30,Gujarat,Ahmedabad,Tier 3,iPhone 14,512,Silver,5,66462,Online,8,Q4,2023,332310
1448,2022-05-19,Gujarat,Vadodara,Tier 2,iPhone 13 Pro,64,Gold,1,117466,Retail Store,44,Q2,2022,117466
1449,2022-11-12,Karnataka,Mangalore,Tier 3,iPhone 15 Pro Max,128,Gold,3,164680,Authorized Reseller,44,Q4,2022,494040
1450,2023-09-16,Telangana,Warangal,Tier 2,iPhone 13 Pro,512,Silver,3,123963,Retail Store,21,Q3,2023,371889
1451,2022-03-09,Tamil Nadu,Chennai,Tier 2,iPhone 15 Pro Max,256,Silver,2,157710,Online,40,Q1,2022,315420
1452,2023-09-25,Tamil Nadu,Coimbatore,Tier 1,iPhone 14 Pro,64,Green,4,128801,Authorized Reseller,4,Q3,2023,515204
1453,2023-12-16,Telangana,Hyderabad,Tier 3,iPhone 14,64,Green,3,73573,Online,8,Q4,2023,220719
1454,2023-08-16,Tamil Nadu,Coimbatore,Tier 1,iPhone 15 Pro,512,Silver,4,129925,Authorized Reseller,7,Q3,2023,519700
1455,2023-09-17,Maharashtra,Pune,Tier 1,iPhone 15 Pro,256,Starlight,4,139051,Online,45,Q3,2023,556204
1456,2023-05-10,Delhi,Gurgaon,Tier 2,iPhone 13,1024,Green,1,63485,Authorized Reseller,23,Q2,2023,63485
1457,2023-06-15,Delhi,Gurgaon,Tier 2,iPhone 14,64,Silver,2,68492,Retail Store,31,Q2,2023,136984
1458,2022-04-20,Rajasthan,Jaipur,Tier 1,iPhone 13 Pro,64,Green,5,118177,Online,8,Q2,2022,590885
1459,2023-03-21,Uttar Pradesh,Noida,Tier 1,iPhone 15 Pro,1024,Gold,3,131768,Telecom Partner,29,Q1,2023,395304
1460,2023-12-04,Punjab,Amritsar,Tier 1,iPhone 15 Pro,1024,Silver,1,136390,Telecom Partner,28,Q4,2023,136390
1461,2023-04-28,Telangana,Hyderabad,Tier 3,iPhone 15,128,Blue,1,82390,Retail Store,47,Q2,2023,82390
1462,2023-03-25,Rajasthan,Jaipur,Tier 1,iPhone 14,1024,Starlight,5,74679,Online,23,Q1,2023,373395
1463,2022-08-17,Karnataka,Mangalore,Tier 1,iPhone 13 Pro,64,Blue,5,118396,Authorized Reseller,47,Q3,2022,591980
1464,2022-11-24,Maharashtra,Mumbai,Tier 1,iPhone 15 Pro Max,64,Midnight,4,164243,Retail Store,50,Q4,2022,656972
1465,2022-01-31,Delhi,Noida,Tier 1,iPhone 15 Pro,512,Midnight,5,134685,Authorized Reseller,46,Q1,2022,673425
1466,2022-05-24,Maharashtra,Mumbai,Tier 2,iPhone 15 Pro,128,Gold,4,137651,Online,34,Q2,2022,550604
1467,2023-04-20,Punjab,Ludhiana,Tier 3,iPhone 13 Pro,64,Blue,1,122190,Authorized Reseller,42,Q2,2023,122190
1468,2023-01-09,Maharashtra,Pune,Tier 3,iPhone 15 Pro Max,256,Midnight,3,161038,Online,41,Q1,2023,483114
1469,2023-02-12,Maharashtra,Mumbai,Tier 1,iPhone 15,256,Blue,4,82018,Online,12,Q1,2023,328072
1470,2022-09-30,Tamil Nadu,Chennai,Tier 2,iPhone 14,512,Blue,1,71521,Telecom Partner,16,Q3,2022,71521
1471,2023-06-11,Telangana,Hyderabad,Tier 1,iPhone 15 Pro Max,512,Midnight,2,162151,Retail Store,16,Q2,2023,324302
1472,2023-04-16,West Bengal,Kolkata,Tier 2,iPhone 13,1024,Midnight,4,59369,Authorized Reseller,30,Q2,2023,237476
1473,2023-02-07,Telangana,Hyderabad,Tier 1,iPhone 15 Pro Max,128,Midnight,3,164510,Telecom Partner,35,Q1,2023,493530
1474,2023-08-02,West Bengal,Kolkata,Tier 1,iPhone 13,128,Gold,3,61856,Authorized Reseller,27,Q3,2023,185568
1475,2022-03-22,Uttar Pradesh,Noida,Tier 3,iPhone 15,128,Starlight,5,83708,Retail Store,31,Q1,2022,418540
1476,2022-12-28,Uttar Pradesh,Noida,Tier 3,iPhone 13,64,Gold,2,58108,Telecom Partner,17,Q4,2022,116216
1477,2023-04-26,Karnataka,Bangalore,Tier 1,iPhone 15,64,Blue,3,82822,Authorized Reseller,14,Q2,2023,248466
1478,2022-11-24,Rajasthan,Udaipur,Tier 1,iPhone 13,64,Blue,1,60504,Online,5,Q4,2022,60504
1479,2022-09-02,Karnataka,Mysore,Tier 1,iPhone 15,256,Starlight,1,84469,Online,16,Q3,2022,84469
1480,2023-07-15,Gujarat,Ahmedabad,Tier 3,iPhone 15 Pro Max,1024,Pink,2,158000,Retail Store,23,Q3,2023,316000
1481,2023-01-11,Delhi,Noida,Tier 2,iPhone 13,1024,Gold,5,57290,Authorized Reseller,7,Q1,2023,286450
1482,2022-09-11,Maharashtra,Nagpur,Tier 3,iPhone 13,64,Blue,2,60877,Authorized Reseller,21,Q3,2022,121754
1483,2023-09-04,Uttar Pradesh,Kanpur,Tier 2,iPhone 13 Pro,128,Pink,5,123223,Online,42,Q3,2023,616115
1484,2023-12-03,Telangana,Warangal,Tier 2,iPhone 13,1024,Silver,4,63861,Online,3,Q4,2023,255444
1485,2023-05-30,Uttar Pradesh,Kanpur,Tier 2,iPhone 14,128,Silver,5,68662,Online,32,Q2,2023,343310
1486,2023-03-20,Telangana,Hyderabad,Tier 3,iPhone 15 Pro Max,128,Starlight,2,157287,Telecom Partner,25,Q1,2023,314574
1487,2023-02-25,West Bengal,Kolkata,Tier 1,iPhone 15,64,Pink,2,78772,Telecom Partner,16,Q1,2023,157544
1488,2022-07-11,Rajasthan,Udaipur,Tier 1,iPhone 13 Pro,512,Pink,5,124226,Authorized Reseller,39,Q3,2022,621130
1489,2023-06-30,Delhi,New Delhi,Tier 1,iPhone 14 Pro,128,Midnight,4,134156,Online,37,Q2,2023,536624
1490,2022-01-17,Telangana,Warangal,Tier 3,iPhone 13 Pro,64,Purple,3,118728,Telecom Partner,5,Q1,2022,356184
1491,2023-11-15,West Bengal,Siliguri,Tier 3,iPhone 15,256,Blue,1,82700,Online,22,Q4,2023,82700
1492,2022-07-23,Rajasthan,Udaipur,Tier 1,iPhone 14 Pro,512,Starlight,3,125324,Online,47,Q3,2022,375972
1493,2023-12-06,Maharashtra,Mumbai,Tier 2,iPhone 14,64,Midnight,2,66866,Retail Store,19,Q4,2023,133732
1494,2022-03-21,Rajasthan,Jaipur,Tier 3,iPhone 13,128,Blue,2,59664,Retail Store,43,Q1,2022,119328
1495,2023-08-31,Uttar Pradesh,Kanpur,Tier 2,iPhone 13,512,Midnight,2,61652,Telecom Partner,49,Q3,2023,123304
1496,2023-02-14,Karnataka,Mysore,Tier 2,iPhone 15 Pro,1024,Green,1,131669,Retail Store,36,Q1,2023,131669
1497,2023-08-11,Tamil Nadu,Chennai,Tier 2,iPhone 14 Pro,512,Midnight,3,133857,Authorized Reseller,38,Q3,2023,401571
